Pickup_date,Alphabet_City,Gramercy,GVillage_N,GVillage_S,Little_Italy,LES,SoHo,Union_Sq
5/7/15 6:00,21,35,39,17,23,19,20,27
5/7/15 7:00,27,57,34,25,26,36,52,56
5/7/15 8:00,29,84,47,38,48,32,65,60
5/7/15 9:00,43,86,65,31,51,64,50,73
5/7/15 10:00,36,54,41,26,57,49,37,84
5/7/15 11:00,17,39,56,41,38,35,51,72
5/7/15 12:00,15,58,49,29,56,45,62,71
5/7/15 13:00,16,42,37,34,51,52,48,87
5/7/15 14:00,14,44,67,41,64,39,58,136
5/7/15 15:00,12,60,58,31,67,32,74,129
5/7/15 16:00,15,44,83,53,62,44,82,160
5/7/15 17:00,19,81,103,53,79,42,100,200
5/7/15 18:00,25,106,126,53,115,50,113,267
5/7/15 19:00,36,112,107,81,121,62,127,252
5/7/15 20:00,30,132,100,101,123,83,114,193
5/7/15 21:00,27,102,133,137,159,117,128,284
5/7/15 22:00,27,103,155,147,150,145,113,315
5/7/15 23:00,31,107,162,139,118,156,90,220
5/8/15 0:00,19,63,61,101,69,128,63,118
5/8/15 1:00,10,23,29,56,34,63,28,56
5/8/15 2:00,8,24,12,29,15,49,14,25
5/8/15 3:00,8,16,14,8,12,24,11,14
5/8/15 4:00,10,17,14,10,10,24,11,14
5/8/15 5:00,9,17,14,15,23,18,13,27
5/8/15 6:00,15,47,22,14,23,26,23,28
5/8/15 7:00,29,67,47,22,28,32,41,41
5/8/15 8:00,33,115,57,32,40,36,54,62
5/8/15 9:00,40,102,61,32,48,69,64,87
5/8/15 10:00,29,69,60,24,48,43,51,77
5/8/15 11:00,22,43,54,35,62,45,49,77
5/8/15 12:00,19,52,46,28,56,33,42,81
5/8/15 13:00,16,48,62,28,57,40,68,98
5/8/15 14:00,22,43,68,35,74,37,69,154
5/8/15 15:00,13,77,74,44,71,36,66,149
5/8/15 16:00,10,61,94,52,85,64,92,191
5/8/15 17:00,18,95,83,61,97,52,104,236
5/8/15 18:00,31,92,104,64,127,60,135,231
5/8/15 19:00,31,127,99,70,120,70,110,218
5/8/15 20:00,41,138,122,80,117,99,109,180
5/8/15 21:00,38,107,93,79,119,109,106,172
5/8/15 22:00,39,117,120,115,131,148,104,184
5/8/15 23:00,43,159,178,156,153,173,115,259
5/9/15 0:00,50,162,190,184,141,239,72,199
5/9/15 1:00,51,79,92,123,84,203,40,139
5/9/15 2:00,25,50,47,76,57,179,48,82
5/9/15 3:00,23,30,31,49,51,111,19,31
5/9/15 4:00,16,20,32,30,43,62,18,24
5/9/15 5:00,5,18,11,13,17,28,14,18
5/9/15 6:00,6,13,14,11,8,24,10,13
5/9/15 7:00,19,20,18,8,16,20,16,20
5/9/15 8:00,19,37,33,13,21,44,17,29
5/9/15 9:00,22,53,41,27,40,29,22,51
5/9/15 10:00,30,61,58,24,38,50,37,60
5/9/15 11:00,29,63,44,31,47,53,43,93
5/9/15 12:00,23,92,64,35,62,53,72,94
5/9/15 13:00,21,74,82,36,60,68,54,91
5/9/15 14:00,38,91,75,60,68,71,72,129
5/9/15 15:00,36,90,96,61,78,93,70,111
5/9/15 16:00,30,94,105,69,92,83,93,157
5/9/15 17:00,42,102,133,73,99,75,101,167
5/9/15 18:00,40,117,111,70,123,87,101,121
5/9/15 19:00,64,141,124,94,118,113,110,165
5/9/15 20:00,42,128,126,87,103,110,92,146
5/9/15 21:00,49,100,133,64,82,105,80,126
5/9/15 22:00,48,118,99,118,115,161,72,152
5/9/15 23:00,50,131,152,169,121,186,87,221
5/10/15 0:00,48,116,138,198,120,200,88,158
5/10/15 1:00,51,75,93,137,87,270,88,107
5/10/15 2:00,24,49,56,91,54,202,31,84
5/10/15 3:00,13,32,38,46,26,132,16,43
5/10/15 4:00,12,27,29,27,22,71,19,29
5/10/15 5:00,11,14,9,14,21,17,8,14
5/10/15 6:00,6,14,9,6,7,17,11,14
5/10/15 7:00,7,13,13,11,13,15,15,10
5/10/15 8:00,9,23,32,18,13,19,14,30
5/10/15 9:00,15,41,32,20,22,24,19,40
5/10/15 10:00,19,50,49,22,34,43,36,47
5/10/15 11:00,29,64,53,30,47,57,47,68
5/10/15 12:00,34,66,68,47,41,52,47,91
5/10/15 13:00,33,79,65,36,60,56,55,67
5/10/15 14:00,20,70,67,46,64,58,61,86
5/10/15 15:00,14,67,85,48,63,63,69,102
5/10/15 16:00,24,62,85,39,64,58,68,88
5/10/15 17:00,22,59,82,47,73,48,79,106
5/10/15 18:00,33,65,81,53,64,66,60,80
5/10/15 19:00,24,67,82,56,69,54,56,97
5/10/15 20:00,25,58,72,50,65,45,59,103
5/10/15 21:00,15,63,64,56,50,66,49,98
5/10/15 22:00,32,48,76,61,40,73,46,89
5/10/15 23:00,16,42,39,52,46,56,28,50
5/11/15 0:00,4,28,30,34,31,27,21,37
5/11/15 1:00,8,12,17,16,10,21,9,28
5/11/15 2:00,4,7,7,12,4,13,10,7
5/11/15 3:00,4,4,5,6,4,11,6,6
5/11/15 4:00,10,14,10,11,9,10,6,11
5/11/15 5:00,7,15,14,10,20,16,13,23
5/11/15 6:00,20,35,31,23,16,26,17,24
5/11/15 7:00,27,62,44,18,20,26,34,34
5/11/15 8:00,26,74,44,38,35,30,42,70
5/11/15 9:00,38,93,57,35,37,52,52,85
5/11/15 10:00,29,49,46,27,43,38,36,62
5/11/15 11:00,19,49,35,24,40,41,34,70
5/11/15 12:00,15,48,50,26,40,36,30,81
5/11/15 13:00,14,50,47,23,42,31,49,102
5/11/15 14:00,16,44,56,41,49,28,59,88
5/11/15 15:00,24,54,72,56,72,38,73,122
5/11/15 16:00,17,59,72,38,70,28,75,151
5/11/15 17:00,22,54,87,52,66,27,83,138
5/11/15 18:00,23,95,80,53,93,43,110,180
5/11/15 19:00,19,82,87,56,94,40,75,161
5/11/15 20:00,25,82,77,66,100,52,73,133
5/11/15 21:00,17,64,67,65,86,67,87,149
5/11/15 22:00,19,49,56,85,96,75,62,154
5/11/15 23:00,11,47,50,60,51,56,52,95
5/12/15 0:00,9,32,31,34,28,64,20,49
5/12/15 1:00,7,17,24,20,17,31,10,37
5/12/15 2:00,5,9,10,15,8,11,6,19
5/12/15 3:00,4,7,9,14,6,15,6,6
5/12/15 4:00,5,6,17,13,4,9,2,15
5/12/15 5:00,13,19,11,12,13,22,10,15
5/12/15 6:00,15,32,15,14,25,14,13,24
5/12/15 7:00,23,51,40,31,23,31,43,33
5/12/15 8:00,25,96,59,33,40,42,59,49
5/12/15 9:00,40,92,65,29,48,78,46,75
5/12/15 10:00,19,65,51,23,42,49,52,83
5/12/15 11:00,16,53,54,23,47,36,43,80
5/12/15 12:00,22,46,51,40,54,33,40,84
5/12/15 13:00,17,45,41,33,54,39,52,87
5/12/15 14:00,14,51,56,52,64,33,59,99
5/12/15 15:00,18,77,72,43,62,44,70,153
5/12/15 16:00,16,73,85,53,65,43,91,164
5/12/15 17:00,12,58,72,63,111,46,120,205
5/12/15 18:00,18,92,130,58,109,62,112,229
5/12/15 19:00,21,86,94,60,84,61,131,199
5/12/15 20:00,21,85,83,70,106,66,108,203
5/12/15 21:00,23,75,97,90,105,88,102,202
5/12/15 22:00,22,76,110,94,100,104,104,195
5/12/15 23:00,11,63,72,100,98,97,74,147
5/13/15 0:00,10,47,40,68,61,45,53,111
5/13/15 1:00,6,20,11,32,20,32,14,48
5/13/15 2:00,2,11,16,17,12,20,5,24
5/13/15 3:00,2,11,6,13,7,15,3,13
5/13/15 4:00,4,15,9,14,3,7,5,14
5/13/15 5:00,8,15,14,18,19,20,15,18
5/13/15 6:00,20,28,27,15,22,19,21,26
5/13/15 7:00,22,72,47,22,23,29,49,54
5/13/15 8:00,31,86,77,29,42,56,54,74
5/13/15 9:00,32,109,66,28,55,70,64,88
5/13/15 10:00,29,54,41,43,53,48,54,68
5/13/15 11:00,22,73,48,34,50,31,49,80
5/13/15 12:00,23,54,38,33,58,35,51,104
5/13/15 13:00,14,46,45,45,54,36,73,94
5/13/15 14:00,11,54,53,32,66,30,61,100
5/13/15 15:00,13,71,62,37,65,50,65,129
5/13/15 16:00,16,71,54,35,61,36,95,153
5/13/15 17:00,20,55,91,47,89,36,88,190
5/13/15 18:00,16,91,112,65,108,56,123,278
5/13/15 19:00,36,105,123,77,152,77,123,277
5/13/15 20:00,35,107,123,76,152,98,148,256
5/13/15 21:00,25,92,134,124,120,118,105,278
5/13/15 22:00,22,115,141,152,148,150,95,268
5/13/15 23:00,20,134,120,131,73,126,105,282
5/14/15 0:00,16,56,56,74,49,91,40,158
5/14/15 1:00,10,26,20,43,29,59,21,62
5/14/15 2:00,7,18,12,25,13,37,12,22
5/14/15 3:00,1,8,6,16,5,28,9,17
5/14/15 4:00,12,10,9,8,7,28,9,15
5/14/15 5:00,14,14,15,10,10,24,14,18
5/14/15 6:00,19,38,28,16,23,28,19,35
5/14/15 7:00,32,73,44,17,31,41,44,43
5/14/15 8:00,31,98,80,26,37,50,67,68
5/14/15 9:00,38,111,75,23,56,56,64,83
5/14/15 10:00,21,59,49,29,38,64,50,89
5/14/15 11:00,27,46,60,38,41,42,48,92
5/14/15 12:00,19,45,61,27,63,41,40,92
5/14/15 13:00,22,42,61,35,64,33,54,102
5/14/15 14:00,16,62,71,38,77,53,63,134
5/14/15 15:00,18,75,64,53,70,51,62,151
5/14/15 16:00,13,75,78,59,83,39,67,182
5/14/15 17:00,15,78,92,50,69,54,90,225
5/14/15 18:00,26,113,145,69,105,69,105,301
5/14/15 19:00,35,102,157,84,128,96,136,271
5/14/15 20:00,27,134,131,112,142,73,155,264
5/14/15 21:00,49,104,153,129,166,130,124,299
5/14/15 22:00,31,140,158,159,173,156,99,376
5/14/15 23:00,19,147,169,183,144,209,142,327
5/15/15 0:00,34,94,110,148,89,163,75,213
5/15/15 1:00,14,33,39,39,39,102,24,72
5/15/15 2:00,11,19,30,31,24,70,14,48
5/15/15 3:00,6,15,7,18,12,46,11,14
5/15/15 4:00,20,19,22,11,13,28,6,18
5/15/15 5:00,13,29,26,16,12,25,16,19
5/15/15 6:00,17,41,33,12,26,20,26,25
5/15/15 7:00,32,53,41,26,35,35,30,37
5/15/15 8:00,32,72,66,30,34,51,54,58
5/15/15 9:00,44,105,47,28,58,60,60,73
5/15/15 10:00,35,75,57,34,58,64,61,94
5/15/15 11:00,23,68,50,26,66,39,37,78
5/15/15 12:00,19,59,59,16,64,54,45,71
5/15/15 13:00,16,41,59,44,57,46,49,109
5/15/15 14:00,15,61,58,55,69,40,68,130
5/15/15 15:00,11,87,79,57,93,43,50,143
5/15/15 16:00,9,82,93,50,66,52,81,194
5/15/15 17:00,18,93,106,52,101,52,115,209
5/15/15 18:00,33,115,103,68,95,71,135,280
5/15/15 19:00,57,131,150,86,149,97,146,254
5/15/15 20:00,45,148,131,105,155,125,147,230
5/15/15 21:00,40,129,139,123,159,158,131,206
5/15/15 22:00,42,147,131,137,138,173,118,239
5/15/15 23:00,40,148,169,171,156,228,142,249
5/16/15 0:00,31,192,205,190,158,233,121,243
5/16/15 1:00,25,96,91,163,109,283,74,141
5/16/15 2:00,39,53,50,107,63,224,41,62
5/16/15 3:00,18,35,37,56,33,123,26,49
5/16/15 4:00,23,21,23,28,29,82,21,25
5/16/15 5:00,13,18,16,14,22,20,19,18
5/16/15 6:00,9,21,13,17,22,25,17,10
5/16/15 7:00,12,32,20,11,11,27,7,30
5/16/15 8:00,12,28,24,20,20,35,23,35
5/16/15 9:00,18,50,45,18,37,28,27,41
5/16/15 10:00,29,59,52,30,36,38,44,51
5/16/15 11:00,26,65,51,29,42,63,50,71
5/16/15 12:00,29,92,72,45,47,73,47,100
5/16/15 13:00,23,103,81,46,69,62,65,92
5/16/15 14:00,31,112,88,66,76,77,67,112
5/16/15 15:00,37,95,77,61,99,87,71,132
5/16/15 16:00,25,114,103,93,83,90,110,165
5/16/15 17:00,45,123,120,84,111,98,120,179
5/16/15 18:00,57,141,136,79,121,93,138,199
5/16/15 19:00,56,151,195,90,135,111,153,229
5/16/15 20:00,63,224,219,158,194,211,243,298
5/16/15 21:00,41,215,247,186,208,208,250,336
5/16/15 22:00,76,224,223,211,197,217,214,371
5/16/15 23:00,73,224,223,240,172,266,185,344
5/17/15 0:00,56,182,212,253,151,392,170,226
5/17/15 1:00,49,105,131,270,105,462,122,140
5/17/15 2:00,32,66,80,98,77,384,44,70
5/17/15 3:00,32,28,46,47,39,185,24,51
5/17/15 4:00,12,19,29,32,17,68,37,32
5/17/15 5:00,11,12,24,14,13,30,14,20
5/17/15 6:00,7,12,11,8,11,12,13,17
5/17/15 7:00,10,27,14,6,14,26,14,17
5/17/15 8:00,12,29,33,11,21,19,15,22
5/17/15 9:00,24,39,29,19,23,31,21,33
5/17/15 10:00,19,52,37,29,38,32,43,50
5/17/15 11:00,38,80,59,35,42,44,49,64
5/17/15 12:00,27,69,76,34,43,61,53,81
5/17/15 13:00,30,86,82,41,67,62,69,92
5/17/15 14:00,36,95,102,57,88,71,58,119
5/17/15 15:00,34,98,81,47,80,63,65,117
5/17/15 16:00,23,64,112,64,75,75,96,160
5/17/15 17:00,25,85,89,46,88,77,91,114
5/17/15 18:00,32,83,94,61,86,58,95,127
5/17/15 19:00,36,67,92,49,82,62,86,100
5/17/15 20:00,26,78,99,70,76,64,57,99
5/17/15 21:00,18,74,89,52,62,73,69,117
5/17/15 22:00,35,56,90,59,60,96,40,120
5/17/15 23:00,19,55,72,68,54,66,48,84
5/18/15 0:00,16,28,40,34,36,48,19,53
5/18/15 1:00,7,17,13,21,14,23,12,24
5/18/15 2:00,3,9,13,25,10,25,5,17
5/18/15 3:00,1,7,5,10,8,13,7,12
5/18/15 4:00,8,12,7,12,8,12,14,5
5/18/15 5:00,12,24,18,15,9,18,16,24
5/18/15 6:00,22,44,30,13,26,21,21,20
5/18/15 7:00,26,50,30,30,26,38,43,36
5/18/15 8:00,33,82,56,30,33,41,46,67
5/18/15 9:00,41,110,63,25,39,60,60,88
5/18/15 10:00,36,62,49,34,47,49,51,81
5/18/15 11:00,25,47,48,29,49,28,34,75
5/18/15 12:00,18,50,44,27,53,39,50,76
5/18/15 13:00,14,35,43,43,43,32,38,89
5/18/15 14:00,21,49,44,29,45,48,72,114
5/18/15 15:00,11,65,69,40,65,45,68,122
5/18/15 16:00,14,54,64,51,70,33,69,153
5/18/15 17:00,21,68,79,51,82,50,88,187
5/18/15 18:00,13,80,101,62,114,60,98,228
5/18/15 19:00,25,90,99,73,114,48,134,195
5/18/15 20:00,29,96,89,68,117,69,85,179
5/18/15 21:00,23,67,86,79,88,73,81,160
5/18/15 22:00,14,71,80,84,89,85,60,155
5/18/15 23:00,17,53,55,59,59,53,55,114
5/19/15 0:00,8,41,31,48,36,49,23,69
5/19/15 1:00,6,22,24,24,17,23,9,39
5/19/15 2:00,4,20,14,16,8,17,6,23
5/19/15 3:00,0,9,10,10,8,6,2,8
5/19/15 4:00,8,14,7,17,7,13,7,11
5/19/15 5:00,11,28,17,12,15,24,15,15
5/19/15 6:00,19,29,31,15,22,23,25,32
5/19/15 7:00,36,56,40,26,33,38,47,49
5/19/15 8:00,35,100,70,39,46,39,54,63
5/19/15 9:00,44,120,70,31,63,40,66,116
5/19/15 10:00,30,64,54,30,51,52,54,66
5/19/15 11:00,27,45,54,27,43,38,42,97
5/19/15 12:00,22,74,65,32,74,49,46,93
5/19/15 13:00,25,67,58,41,59,40,65,113
5/19/15 14:00,14,60,65,41,76,50,74,117
5/19/15 15:00,18,69,69,43,65,47,71,129
5/19/15 16:00,13,71,86,32,54,37,94,159
5/19/15 17:00,19,86,104,50,81,49,110,205
5/19/15 18:00,25,107,122,73,115,68,114,243
5/19/15 19:00,40,108,116,100,125,56,122,238
5/19/15 20:00,26,111,108,100,129,75,117,206
5/19/15 21:00,14,91,109,98,123,97,98,204
5/19/15 22:00,24,75,129,101,117,87,76,225
5/19/15 23:00,18,99,87,97,85,100,84,174
5/20/15 0:00,17,58,48,47,39,83,44,81
5/20/15 1:00,10,38,35,35,19,34,24,45
5/20/15 2:00,5,23,13,23,8,28,16,25
5/20/15 3:00,4,12,5,13,10,19,10,14
5/20/15 4:00,10,18,6,9,14,13,10,19
5/20/15 5:00,16,15,14,15,14,22,10,23
5/20/15 6:00,14,38,28,12,32,16,23,35
5/20/15 7:00,28,62,57,33,37,32,45,40
5/20/15 8:00,37,89,49,27,33,25,51,67
5/20/15 9:00,41,123,55,36,53,51,65,90
5/20/15 10:00,30,71,51,34,45,53,48,97
5/20/15 11:00,23,69,65,37,40,32,47,99
5/20/15 12:00,16,57,57,21,62,44,62,83
5/20/15 13:00,16,56,63,37,49,33,61,96
5/20/15 14:00,23,62,67,44,77,40,62,114
5/20/15 15:00,15,81,60,53,90,46,84,143
5/20/15 16:00,10,84,96,66,86,41,92,186
5/20/15 17:00,19,62,88,78,95,53,110,214
5/20/15 18:00,24,94,114,76,123,78,119,300
5/20/15 19:00,31,115,150,94,124,88,143,264
5/20/15 20:00,27,147,114,95,157,91,125,259
5/20/15 21:00,23,104,140,119,150,135,137,278
5/20/15 22:00,14,106,116,145,129,128,109,270
5/20/15 23:00,17,102,129,159,102,158,80,226
5/21/15 0:00,21,80,53,65,71,119,48,102
5/21/15 1:00,13,35,25,23,30,45,21,53
5/21/15 2:00,12,19,14,24,19,25,12,27
5/21/15 3:00,7,12,17,7,10,22,10,11
5/21/15 4:00,5,22,9,7,7,29,4,12
5/21/15 5:00,12,12,14,10,25,21,15,22
5/21/15 6:00,18,32,27,14,15,36,25,30
5/21/15 7:00,21,59,45,26,40,29,46,52
5/21/15 8:00,41,111,58,33,46,47,64,48
5/21/15 9:00,38,100,63,30,62,61,56,85
5/21/15 10:00,29,50,69,27,55,54,57,72
5/21/15 11:00,21,57,60,32,56,39,43,92
5/21/15 12:00,18,68,49,32,58,41,69,87
5/21/15 13:00,29,64,82,54,64,40,69,106
5/21/15 14:00,15,66,65,43,69,46,79,110
5/21/15 15:00,11,68,100,77,100,54,58,179
5/21/15 16:00,15,73,101,45,71,49,83,214
5/21/15 17:00,20,92,120,68,67,55,88,247
5/21/15 18:00,21,106,149,69,117,60,113,294
5/21/15 19:00,56,128,128,58,145,72,147,278
5/21/15 20:00,30,105,133,89,144,90,119,266
5/21/15 21:00,27,102,113,106,162,114,108,265
5/21/15 22:00,35,105,151,153,132,159,87,288
5/21/15 23:00,35,123,146,149,114,151,89,251
5/22/15 0:00,22,70,72,108,71,134,55,128
5/22/15 1:00,20,38,37,40,36,80,17,62
5/22/15 2:00,7,18,28,40,25,56,21,29
5/22/15 3:00,8,18,19,20,11,38,3,18
5/22/15 4:00,14,13,10,17,20,29,17,17
5/22/15 5:00,15,43,30,22,23,30,33,21
5/22/15 6:00,19,38,22,14,31,36,29,30
5/22/15 7:00,30,53,40,29,14,28,41,48
5/22/15 8:00,31,93,61,31,36,41,46,46
5/22/15 9:00,42,120,61,40,44,68,50,76
5/22/15 10:00,32,66,61,38,45,40,38,75
5/22/15 11:00,24,66,41,39,48,36,38,70
5/22/15 12:00,16,49,47,37,61,51,52,86
5/22/15 13:00,25,58,53,41,67,34,59,104
5/22/15 14:00,26,51,50,50,54,46,55,128
5/22/15 15:00,5,77,68,40,77,49,54,157
5/22/15 16:00,22,95,89,64,89,63,71,192
5/22/15 17:00,21,81,77,45,77,66,74,160
5/22/15 18:00,25,85,74,59,95,91,77,131
5/22/15 19:00,33,95,79,51,73,78,69,128
5/22/15 20:00,31,92,62,65,83,85,78,116
5/22/15 21:00,42,81,67,60,94,103,69,109
5/22/15 22:00,36,85,72,73,90,118,69,123
5/22/15 23:00,51,90,73,105,102,151,73,122
5/23/15 0:00,53,64,77,106,78,147,57,111
5/23/15 1:00,33,52,25,81,45,140,31,56
5/23/15 2:00,20,45,16,64,29,121,18,43
5/23/15 3:00,11,19,20,36,21,82,13,25
5/23/15 4:00,8,28,15,20,24,62,10,26
5/23/15 5:00,17,16,17,13,19,20,11,27
5/23/15 6:00,11,26,13,9,17,26,11,14
5/23/15 7:00,10,28,12,9,21,22,13,14
5/23/15 8:00,13,36,20,18,41,26,13,25
5/23/15 9:00,20,34,32,26,26,26,20,41
5/23/15 10:00,27,51,23,26,37,47,27,38
5/23/15 11:00,30,47,45,30,40,52,38,62
5/23/15 12:00,21,54,42,19,39,57,36,57
5/23/15 13:00,21,58,51,47,54,60,43,66
5/23/15 14:00,23,50,53,42,56,47,48,82
5/23/15 15:00,28,54,49,42,58,57,66,86
5/23/15 16:00,24,70,70,39,75,64,92,112
5/23/15 17:00,28,85,95,49,84,75,89,121
5/23/15 18:00,40,62,75,42,89,87,84,86
5/23/15 19:00,25,58,57,50,89,86,83,94
5/23/15 20:00,32,63,62,43,77,71,70,94
5/23/15 21:00,29,54,62,54,78,99,65,102
5/23/15 22:00,33,57,63,82,94,118,49,109
5/23/15 23:00,44,72,74,88,101,138,44,114
5/24/15 0:00,39,69,70,94,60,134,58,110
5/24/15 1:00,22,39,25,76,60,136,29,61
5/24/15 2:00,16,37,27,58,36,122,21,41
5/24/15 3:00,10,12,21,36,20,95,12,36
5/24/15 4:00,10,14,9,25,9,56,12,12
5/24/15 5:00,7,8,7,10,9,17,11,10
5/24/15 6:00,4,8,7,8,9,20,4,6
5/24/15 7:00,4,13,6,4,4,11,6,8
5/24/15 8:00,14,18,8,8,16,25,5,9
5/24/15 9:00,14,16,18,17,14,31,12,30
5/24/15 10:00,26,31,19,17,26,35,11,21
5/24/15 11:00,9,42,27,36,41,47,16,43
5/24/15 12:00,18,42,32,29,40,36,25,60
5/24/15 13:00,17,33,33,28,48,68,43,64
5/24/15 14:00,19,60,48,31,66,54,49,64
5/24/15 15:00,16,53,41,35,56,59,73,56
5/24/15 16:00,27,58,28,36,51,58,52,66
5/24/15 17:00,22,30,45,46,79,57,69,75
5/24/15 18:00,20,40,46,29,58,66,61,65
5/24/15 19:00,24,67,46,35,75,54,73,89
5/24/15 20:00,18,48,36,39,69,67,41,73
5/24/15 21:00,21,47,49,46,56,74,44,71
5/24/15 22:00,25,56,40,51,81,87,39,80
5/24/15 23:00,27,41,60,63,61,90,34,81
5/25/15 0:00,35,35,29,44,46,76,30,85
5/25/15 1:00,16,32,20,35,24,74,27,39
5/25/15 2:00,7,23,12,34,25,54,4,28
5/25/15 3:00,8,10,10,11,10,43,7,22
5/25/15 4:00,10,14,6,10,9,17,11,12
5/25/15 5:00,4,5,3,6,7,16,2,10
5/25/15 6:00,9,13,10,5,2,12,4,9
5/25/15 7:00,3,11,8,6,5,11,5,15
5/25/15 8:00,10,22,12,5,13,14,4,12
5/25/15 9:00,13,14,18,16,22,29,13,17
5/25/15 10:00,17,29,28,13,28,27,17,34
5/25/15 11:00,15,29,22,23,36,32,18,44
5/25/15 12:00,12,34,33,23,31,28,33,42
5/25/15 13:00,21,42,24,23,44,40,37,47
5/25/15 14:00,20,33,25,33,45,58,36,55
5/25/15 15:00,18,51,44,51,56,45,44,55
5/25/15 16:00,26,30,46,38,53,51,62,62
5/25/15 17:00,21,30,44,39,54,44,60,82
5/25/15 18:00,36,45,41,37,74,51,45,65
5/25/15 19:00,31,46,49,38,59,47,42,61
5/25/15 20:00,28,39,40,41,47,49,44,46
5/25/15 21:00,17,55,48,59,47,60,46,61
5/25/15 22:00,26,40,43,54,46,53,33,57
5/25/15 23:00,15,26,24,34,36,56,23,55
5/26/15 0:00,14,26,18,21,20,32,21,37
5/26/15 1:00,5,13,6,18,11,21,6,13
5/26/15 2:00,1,3,2,5,9,20,6,10
5/26/15 3:00,4,3,1,7,2,7,2,6
5/26/15 4:00,11,18,5,8,8,9,8,6
5/26/15 5:00,12,22,14,16,16,13,13,15
5/26/15 6:00,14,51,23,15,21,36,26,34
5/26/15 7:00,21,57,47,23,29,34,33,45
5/26/15 8:00,31,82,47,33,34,42,45,48
5/26/15 9:00,48,79,53,25,34,54,44,72
5/26/15 10:00,24,50,43,15,37,42,35,51
5/26/15 11:00,18,45,41,20,35,50,35,63
5/26/15 12:00,12,54,43,22,49,27,46,69
5/26/15 13:00,14,20,45,30,44,24,47,69
5/26/15 14:00,14,45,56,25,62,38,57,98
5/26/15 15:00,11,44,59,31,70,36,57,111
5/26/15 16:00,13,53,73,33,70,43,70,121
5/26/15 17:00,11,65,75,39,85,52,82,149
5/26/15 18:00,24,78,98,40,98,43,87,187
5/26/15 19:00,24,75,86,49,84,60,83,157
5/26/15 20:00,20,54,79,55,97,59,89,137
5/26/15 21:00,22,60,61,62,84,78,71,145
5/26/15 22:00,26,67,56,65,71,94,50,116
5/26/15 23:00,13,39,41,62,59,56,48,101
5/27/15 0:00,14,24,16,36,34,53,34,43
5/27/15 1:00,4,24,12,18,18,20,8,22
5/27/15 2:00,1,9,4,15,6,18,4,9
5/27/15 3:00,2,8,3,6,9,9,4,9
5/27/15 4:00,4,8,5,9,5,18,3,10
5/27/15 5:00,14,16,19,10,10,10,15,16
5/27/15 6:00,19,39,29,15,18,27,22,34
5/27/15 7:00,31,56,39,32,29,38,56,58
5/27/15 8:00,35,92,65,36,41,42,59,82
5/27/15 9:00,49,88,72,35,60,53,55,72
5/27/15 10:00,27,58,54,23,39,58,35,61
5/27/15 11:00,27,46,38,30,43,46,44,81
5/27/15 12:00,18,45,49,28,58,41,43,70
5/27/15 13:00,12,58,46,36,45,41,58,91
5/27/15 14:00,18,53,57,31,77,51,68,97
5/27/15 15:00,21,57,65,45,70,36,69,148
5/27/15 16:00,11,73,66,41,79,44,71,147
5/27/15 17:00,16,77,71,49,82,45,115,212
5/27/15 18:00,25,105,116,66,122,68,125,246
5/27/15 19:00,38,127,156,81,172,79,151,347
5/27/15 20:00,32,142,167,127,167,119,169,405
5/27/15 21:00,30,126,120,125,159,126,113,296
5/27/15 22:00,24,102,104,122,134,121,119,188
5/27/15 23:00,20,69,70,80,84,112,71,146
5/28/15 0:00,13,49,38,48,34,84,29,80
5/28/15 1:00,8,24,13,22,20,29,20,40
5/28/15 2:00,7,9,10,26,7,23,12,24
5/28/15 3:00,2,13,8,4,9,18,7,15
5/28/15 4:00,6,9,6,9,9,23,7,11
5/28/15 5:00,12,22,18,8,15,15,18,21
5/28/15 6:00,22,40,35,23,25,27,24,32
5/28/15 7:00,21,65,50,22,35,35,57,60
5/28/15 8:00,37,83,69,35,35,45,58,73
5/28/15 9:00,43,117,60,38,61,56,64,83
5/28/15 10:00,21,72,54,32,58,39,48,89
5/28/15 11:00,24,60,47,43,41,50,50,88
5/28/15 12:00,17,56,54,30,45,44,55,91
5/28/15 13:00,22,46,51,41,60,46,61,86
5/28/15 14:00,19,57,63,37,91,39,62,151
5/28/15 15:00,17,60,72,35,80,38,76,141
5/28/15 16:00,25,69,75,44,92,46,91,203
5/28/15 17:00,21,82,85,61,103,59,97,227
5/28/15 18:00,28,133,139,82,140,65,117,263
5/28/15 19:00,29,97,108,64,129,74,131,271
5/28/15 20:00,32,113,113,56,129,99,115,222
5/28/15 21:00,27,91,119,116,128,104,107,263
5/28/15 22:00,25,93,137,143,138,161,103,266
5/28/15 23:00,27,88,114,166,109,166,103,228
5/29/15 0:00,25,70,71,96,64,134,63,132
5/29/15 1:00,13,20,18,49,31,85,27,48
5/29/15 2:00,8,26,26,22,25,40,20,35
5/29/15 3:00,6,12,6,12,12,28,10,22
5/29/15 4:00,8,13,15,18,14,30,16,17
5/29/15 5:00,11,29,16,13,13,15,9,19
5/29/15 6:00,20,51,33,17,18,37,24,23
5/29/15 7:00,30,53,50,34,39,39,36,35
5/29/15 8:00,40,80,59,35,53,44,53,62
5/29/15 9:00,37,107,59,38,61,70,40,81
5/29/15 10:00,38,53,53,38,37,56,40,87
5/29/15 11:00,25,52,61,31,50,36,53,80
5/29/15 12:00,20,44,51,27,61,47,52,86
5/29/15 13:00,10,49,61,29,75,37,65,107
