Pickup_date,East_Village,Gramercy,GVillage_N,GVillage_S,Little_Italy,LES,SoHo,Union_Sq
2015-05-16 06:00:00,36,21,13,17,22,25,17,10
2015-05-16 07:00:00,45,32,20,11,11,27,7,30
2015-05-16 08:00:00,51,28,24,20,20,35,23,35
2015-05-16 09:00:00,81,50,45,18,37,28,27,41
2015-05-16 10:00:00,100,59,52,30,36,38,44,51
2015-05-16 11:00:00,86,65,51,29,42,63,50,71
2015-05-16 12:00:00,141,92,72,45,47,73,47,100
2015-05-16 13:00:00,135,103,81,46,69,62,65,92
2015-05-16 14:00:00,143,112,88,66,76,77,67,112
2015-05-16 15:00:00,164,95,77,61,99,87,71,132
2015-05-16 16:00:00,164,114,103,93,83,90,110,165
2015-05-16 17:00:00,192,123,120,84,111,98,120,179
2015-05-16 18:00:00,214,141,136,79,121,93,138,199
2015-05-16 19:00:00,260,151,195,90,135,111,153,229
2015-05-16 20:00:00,390,224,219,158,194,211,243,298
2015-05-16 21:00:00,438,215,247,186,208,208,250,336
2015-05-16 22:00:00,564,224,223,211,197,217,214,371
2015-05-16 23:00:00,550,224,223,240,172,266,185,344
2015-05-17 00:00:00,609,182,212,253,151,392,170,226
2015-05-17 01:00:00,539,105,131,270,105,462,122,140
2015-05-17 02:00:00,273,66,80,98,77,384,44,70
2015-05-17 03:00:00,147,28,46,47,39,185,24,51
2015-05-17 04:00:00,82,19,29,32,17,68,37,32
2015-05-17 05:00:00,39,12,24,14,13,30,14,20
2015-05-17 06:00:00,28,12,11,8,11,12,13,17
2015-05-17 07:00:00,31,27,14,6,14,26,14,17
2015-05-17 08:00:00,51,29,33,11,21,19,15,22
2015-05-17 09:00:00,66,39,29,19,23,31,21,33
2015-05-17 10:00:00,96,52,37,29,38,32,43,50
2015-05-17 11:00:00,92,80,59,35,42,44,49,64
2015-05-17 12:00:00,125,69,76,34,43,61,53,81
2015-05-17 13:00:00,123,86,82,41,67,62,69,92
2015-05-17 14:00:00,111,95,102,57,88,71,58,119
2015-05-17 15:00:00,167,98,81,47,80,63,65,117
2015-05-17 16:00:00,143,64,112,64,75,75,96,160
2015-05-17 17:00:00,129,85,89,46,88,77,91,114
2015-05-17 18:00:00,144,83,94,61,86,58,95,127
2015-05-17 19:00:00,160,67,92,49,82,62,86,100
2015-05-17 20:00:00,157,78,99,70,76,64,57,99
2015-05-17 21:00:00,142,74,89,52,62,73,69,117
2015-05-17 22:00:00,160,56,90,59,60,96,40,120
2015-05-17 23:00:00,141,55,72,68,54,66,48,84
2015-05-18 00:00:00,73,28,40,34,36,48,19,53
2015-05-18 01:00:00,56,17,13,21,14,23,12,24
2015-05-18 02:00:00,21,9,13,25,10,25,5,17
2015-05-18 03:00:00,17,7,5,10,8,13,7,12
2015-05-18 04:00:00,26,12,7,12,8,12,14,5
2015-05-18 05:00:00,38,24,18,15,9,18,16,24
2015-05-18 06:00:00,50,44,30,13,26,21,21,20
2015-05-18 07:00:00,71,50,30,30,26,38,43,36
2015-05-18 08:00:00,109,82,56,30,33,41,46,67
2015-05-18 09:00:00,131,110,63,25,39,60,60,88
2015-05-18 10:00:00,81,62,49,34,47,49,51,81
2015-05-18 11:00:00,67,47,48,29,49,28,34,75
2015-05-18 12:00:00,65,50,44,27,53,39,50,76
2015-05-18 13:00:00,50,35,43,43,43,32,38,89
2015-05-18 14:00:00,60,49,44,29,45,48,72,114
2015-05-18 15:00:00,72,65,69,40,65,45,68,122
2015-05-18 16:00:00,58,54,64,51,70,33,69,153
2015-05-18 17:00:00,74,68,79,51,82,50,88,187
2015-05-18 18:00:00,86,80,101,62,114,60,98,228
2015-05-18 19:00:00,98,90,99,73,114,48,134,195
2015-05-18 20:00:00,112,96,89,68,117,69,85,179
2015-05-18 21:00:00,113,67,86,79,88,73,81,160
2015-05-18 22:00:00,109,71,80,84,89,85,60,155
2015-05-18 23:00:00,123,53,55,59,59,53,55,114
2015-05-19 00:00:00,82,41,31,48,36,49,23,69
2015-05-19 01:00:00,47,22,24,24,17,23,9,39
2015-05-19 02:00:00,30,20,14,16,8,17,6,23
2015-05-19 03:00:00,25,9,10,10,8,6,2,8
2015-05-19 04:00:00,29,14,7,17,7,13,7,11
2015-05-19 05:00:00,48,28,17,12,15,24,15,15
2015-05-19 06:00:00,57,29,31,15,22,23,25,32
2015-05-19 07:00:00,88,56,40,26,33,38,47,49
2015-05-19 08:00:00,115,100,70,39,46,39,54,63
2015-05-19 09:00:00,145,120,70,31,63,40,66,116
2015-05-19 10:00:00,91,64,54,30,51,52,54,66
2015-05-19 11:00:00,71,45,54,27,43,38,42,97
2015-05-19 12:00:00,80,74,65,32,74,49,46,93
2015-05-19 13:00:00,76,67,58,41,59,40,65,113
2015-05-19 14:00:00,78,60,65,41,76,50,74,117
2015-05-19 15:00:00,86,69,69,43,65,47,71,129
2015-05-19 16:00:00,92,71,86,32,54,37,94,159
2015-05-19 17:00:00,81,86,104,50,81,49,110,205
2015-05-19 18:00:00,128,107,122,73,115,68,114,243
2015-05-19 19:00:00,130,108,116,100,125,56,122,238
2015-05-19 20:00:00,138,111,108,100,129,75,117,206
2015-05-19 21:00:00,151,91,109,98,123,97,98,204
2015-05-19 22:00:00,161,75,129,101,117,87,76,225
2015-05-19 23:00:00,140,99,87,97,85,100,84,174
2015-05-20 00:00:00,132,58,48,47,39,83,44,81
2015-05-20 01:00:00,80,38,35,35,19,34,24,45
2015-05-20 02:00:00,52,23,13,23,8,28,16,25
2015-05-20 03:00:00,32,12,5,13,10,19,10,14
2015-05-20 04:00:00,26,18,6,9,14,13,10,19
2015-05-20 05:00:00,40,15,14,15,14,22,10,23
2015-05-20 06:00:00,52,38,28,12,32,16,23,35
2015-05-20 07:00:00,80,62,57,33,37,32,45,40
2015-05-20 08:00:00,111,89,49,27,33,25,51,67
2015-05-20 09:00:00,160,123,55,36,53,51,65,90
2015-05-20 10:00:00,91,71,51,34,45,53,48,97
2015-05-20 11:00:00,72,69,65,37,40,32,47,99
2015-05-20 12:00:00,73,57,57,21,62,44,62,83
2015-05-20 13:00:00,61,56,63,37,49,33,61,96
2015-05-20 14:00:00,67,62,67,44,77,40,62,114
2015-05-20 15:00:00,83,81,60,53,90,46,84,143
2015-05-20 16:00:00,92,84,96,66,86,41,92,186
2015-05-20 17:00:00,86,62,88,78,95,53,110,214
2015-05-20 18:00:00,92,94,114,76,123,78,119,300
2015-05-20 19:00:00,122,115,150,94,124,88,143,264
2015-05-20 20:00:00,152,147,114,95,157,91,125,259
2015-05-20 21:00:00,161,104,140,119,150,135,137,278
2015-05-20 22:00:00,190,106,116,145,129,128,109,270
2015-05-20 23:00:00,203,102,129,159,102,158,80,226
2015-05-21 00:00:00,126,80,53,65,71,119,48,102
2015-05-21 01:00:00,79,35,25,23,30,45,21,53
2015-05-21 02:00:00,48,19,14,24,19,25,12,27
2015-05-21 03:00:00,48,12,17,7,10,22,10,11
2015-05-21 04:00:00,44,22,9,7,7,29,4,12
2015-05-21 05:00:00,50,12,14,10,25,21,15,22
2015-05-21 06:00:00,57,32,27,14,15,36,25,30
2015-05-21 07:00:00,96,59,45,26,40,29,46,52
2015-05-21 08:00:00,122,111,58,33,46,47,64,48
2015-05-21 09:00:00,145,100,63,30,62,61,56,85
2015-05-21 10:00:00,107,50,69,27,55,54,57,72
2015-05-21 11:00:00,65,57,60,32,56,39,43,92
2015-05-21 12:00:00,61,68,49,32,58,41,69,87
2015-05-21 13:00:00,59,64,82,54,64,40,69,106
2015-05-21 14:00:00,66,66,65,43,69,46,79,110
2015-05-21 15:00:00,84,68,100,77,100,54,58,179
2015-05-21 16:00:00,80,73,101,45,71,49,83,214
2015-05-21 17:00:00,68,92,120,68,67,55,88,247
2015-05-21 18:00:00,108,106,149,69,117,60,113,294
2015-05-21 19:00:00,142,128,128,58,145,72,147,278
2015-05-21 20:00:00,155,105,133,89,144,90,119,266
2015-05-21 21:00:00,171,102,113,106,162,114,108,265
2015-05-21 22:00:00,238,105,151,153,132,159,87,288
2015-05-21 23:00:00,231,123,146,149,114,151,89,251
2015-05-22 00:00:00,202,70,72,108,71,134,55,128
2015-05-22 01:00:00,118,38,37,40,36,80,17,62
2015-05-22 02:00:00,86,18,28,40,25,56,21,29
2015-05-22 03:00:00,59,18,19,20,11,38,3,18
2015-05-22 04:00:00,60,13,10,17,20,29,17,17
2015-05-22 05:00:00,43,43,30,22,23,30,33,21
2015-05-22 06:00:00,58,38,22,14,31,36,29,30
2015-05-22 07:00:00,76,53,40,29,14,28,41,48
2015-05-22 08:00:00,119,93,61,31,36,41,46,46
2015-05-22 09:00:00,163,120,61,40,44,68,50,76
2015-05-22 10:00:00,94,66,61,38,45,40,38,75
2015-05-22 11:00:00,81,66,41,39,48,36,38,70
2015-05-22 12:00:00,66,49,47,37,61,51,52,86
2015-05-22 13:00:00,60,58,53,41,67,34,59,104
2015-05-22 14:00:00,69,51,50,50,54,46,55,128
2015-05-22 15:00:00,79,77,68,40,77,49,54,157
2015-05-22 16:00:00,107,95,89,64,89,63,71,192
2015-05-22 17:00:00,113,81,77,45,77,66,74,160
2015-05-22 18:00:00,101,85,74,59,95,91,77,131
2015-05-22 19:00:00,121,95,79,51,73,78,69,128
2015-05-22 20:00:00,135,92,62,65,83,85,78,116
2015-05-22 21:00:00,145,81,67,60,94,103,69,109
2015-05-22 22:00:00,187,85,72,73,90,118,69,123
2015-05-22 23:00:00,216,90,73,105,102,151,73,122
2015-05-23 00:00:00,201,64,77,106,78,147,57,111
2015-05-23 01:00:00,190,52,25,81,45,140,31,56
2015-05-23 02:00:00,151,45,16,64,29,121,18,43
2015-05-23 03:00:00,111,19,20,36,21,82,13,25
2015-05-23 04:00:00,54,28,15,20,24,62,10,26
2015-05-23 05:00:00,33,16,17,13,19,20,11,27
2015-05-23 06:00:00,31,26,13,9,17,26,11,14
2015-05-23 07:00:00,36,28,12,9,21,22,13,14
2015-05-23 08:00:00,43,36,20,18,41,26,13,25
2015-05-23 09:00:00,62,34,32,26,26,26,20,41
2015-05-23 10:00:00,76,51,23,26,37,47,27,38
2015-05-23 11:00:00,78,47,45,30,40,52,38,62
2015-05-23 12:00:00,90,54,42,19,39,57,36,57
2015-05-23 13:00:00,75,58,51,47,54,60,43,66
2015-05-23 14:00:00,74,50,53,42,56,47,48,82
2015-05-23 15:00:00,98,54,49,42,58,57,66,86
2015-05-23 16:00:00,109,70,70,39,75,64,92,112
2015-05-23 17:00:00,163,85,95,49,84,75,89,121
2015-05-23 18:00:00,140,62,75,42,89,87,84,86
2015-05-23 19:00:00,130,58,57,50,89,86,83,94
2015-05-23 20:00:00,152,63,62,43,77,71,70,94
2015-05-23 21:00:00,133,54,62,54,78,99,65,102
2015-05-23 22:00:00,174,57,63,82,94,118,49,109
2015-05-23 23:00:00,212,72,74,88,101,138,44,114
2015-05-24 00:00:00,212,69,70,94,60,134,58,110
2015-05-24 01:00:00,197,39,25,76,60,136,29,61
2015-05-24 02:00:00,126,37,27,58,36,122,21,41
2015-05-24 03:00:00,96,12,21,36,20,95,12,36
2015-05-24 04:00:00,47,14,9,25,9,56,12,12
2015-05-24 05:00:00,26,8,7,10,9,17,11,10
2015-05-24 06:00:00,19,8,7,8,9,20,4,6
2015-05-24 07:00:00,23,13,6,4,4,11,6,8
2015-05-24 08:00:00,21,18,8,8,16,25,5,9
2015-05-24 09:00:00,46,16,18,17,14,31,12,30
2015-05-24 10:00:00,60,31,19,17,26,35,11,21
2015-05-24 11:00:00,64,42,27,36,41,47,16,43
2015-05-24 12:00:00,65,42,32,29,40,36,25,60
2015-05-24 13:00:00,75,33,33,28,48,68,43,64
2015-05-24 14:00:00,80,60,48,31,66,54,49,64
2015-05-24 15:00:00,76,53,41,35,56,59,73,56
2015-05-24 16:00:00,84,58,28,36,51,58,52,66
2015-05-24 17:00:00,66,30,45,46,79,57,69,75
2015-05-24 18:00:00,66,40,46,29,58,66,61,65
2015-05-24 19:00:00,91,67,46,35,75,54,73,89
2015-05-24 20:00:00,87,48,36,39,69,67,41,73
2015-05-24 21:00:00,106,47,49,46,56,74,44,71
2015-05-24 22:00:00,130,56,40,51,81,87,39,80
2015-05-24 23:00:00,137,41,60,63,61,90,34,81
2015-05-25 00:00:00,111,35,29,44,46,76,30,85
2015-05-25 01:00:00,108,32,20,35,24,74,27,39
2015-05-25 02:00:00,73,23,12,34,25,54,4,28
2015-05-25 03:00:00,58,10,10,11,10,43,7,22
2015-05-25 04:00:00,35,14,6,10,9,17,11,12
2015-05-25 05:00:00,20,5,3,6,7,16,2,10
2015-05-25 06:00:00,15,13,10,5,2,12,4,9
2015-05-25 07:00:00,20,11,8,6,5,11,5,15
2015-05-25 08:00:00,27,22,12,5,13,14,4,12
2015-05-25 09:00:00,32,14,18,16,22,29,13,17
2015-05-25 10:00:00,45,29,28,13,28,27,17,34
2015-05-25 11:00:00,47,29,22,23,36,32,18,44
2015-05-25 12:00:00,57,34,33,23,31,28,33,42
2015-05-25 13:00:00,64,42,24,23,44,40,37,47
2015-05-25 14:00:00,72,33,25,33,45,58,36,55
2015-05-25 15:00:00,59,51,44,51,56,45,44,55
2015-05-25 16:00:00,72,30,46,38,53,51,62,62
2015-05-25 17:00:00,76,30,44,39,54,44,60,82
2015-05-25 18:00:00,97,45,41,37,74,51,45,65
2015-05-25 19:00:00,68,46,49,38,59,47,42,61
2015-05-25 20:00:00,66,39,40,41,47,49,44,46
2015-05-25 21:00:00,101,55,48,59,47,60,46,61
2015-05-25 22:00:00,85,40,43,54,46,53,33,57
2015-05-25 23:00:00,83,26,24,34,36,56,23,55
2015-05-26 00:00:00,46,26,18,21,20,32,21,37
2015-05-26 01:00:00,34,13,6,18,11,21,6,13
2015-05-26 02:00:00,29,3,2,5,9,20,6,10
2015-05-26 03:00:00,21,3,1,7,2,7,2,6
2015-05-26 04:00:00,35,18,5,8,8,9,8,6
2015-05-26 05:00:00,38,22,14,16,16,13,13,15
2015-05-26 06:00:00,59,51,23,15,21,36,26,34
2015-05-26 07:00:00,81,57,47,23,29,34,33,45
2015-05-26 08:00:00,105,82,47,33,34,42,45,48
2015-05-26 09:00:00,123,79,53,25,34,54,44,72
2015-05-26 10:00:00,70,50,43,15,37,42,35,51
2015-05-26 11:00:00,62,45,41,20,35,50,35,63
2015-05-26 12:00:00,56,54,43,22,49,27,46,69
2015-05-26 13:00:00,55,20,45,30,44,24,47,69
2015-05-26 14:00:00,52,45,56,25,62,38,57,98
2015-05-26 15:00:00,52,44,59,31,70,36,57,111
2015-05-26 16:00:00,81,53,73,33,70,43,70,121
2015-05-26 17:00:00,43,65,75,39,85,52,82,149
2015-05-26 18:00:00,75,78,98,40,98,43,87,187
2015-05-26 19:00:00,76,75,86,49,84,60,83,157
2015-05-26 20:00:00,90,54,79,55,97,59,89,137
2015-05-26 21:00:00,106,60,61,62,84,78,71,145
2015-05-26 22:00:00,108,67,56,65,71,94,50,116
2015-05-26 23:00:00,99,39,41,62,59,56,48,101
2015-05-27 00:00:00,55,24,16,36,34,53,34,43
2015-05-27 01:00:00,44,24,12,18,18,20,8,22
2015-05-27 02:00:00,32,9,4,15,6,18,4,9
2015-05-27 03:00:00,14,8,3,6,9,9,4,9
2015-05-27 04:00:00,20,8,5,9,5,18,3,10
2015-05-27 05:00:00,28,16,19,10,10,10,15,16
2015-05-27 06:00:00,52,39,29,15,18,27,22,34
2015-05-27 07:00:00,106,56,39,32,29,38,56,58
2015-05-27 08:00:00,102,92,65,36,41,42,59,82
2015-05-27 09:00:00,118,88,72,35,60,53,55,72
2015-05-27 10:00:00,82,58,54,23,39,58,35,61
2015-05-27 11:00:00,62,46,38,30,43,46,44,81
2015-05-27 12:00:00,57,45,49,28,58,41,43,70
2015-05-27 13:00:00,60,58,46,36,45,41,58,91
2015-05-27 14:00:00,67,53,57,31,77,51,68,97
2015-05-27 15:00:00,62,57,65,45,70,36,69,148
2015-05-27 16:00:00,62,73,66,41,79,44,71,147
2015-05-27 17:00:00,59,77,71,49,82,45,115,212
2015-05-27 18:00:00,83,105,116,66,122,68,125,246
2015-05-27 19:00:00,122,127,156,81,172,79,151,347
2015-05-27 20:00:00,197,142,167,127,167,119,169,405
2015-05-27 21:00:00,179,126,120,125,159,126,113,296
2015-05-27 22:00:00,151,102,104,122,134,121,119,188
2015-05-27 23:00:00,135,69,70,80,84,112,71,146
2015-05-28 00:00:00,103,49,38,48,34,84,29,80
2015-05-28 01:00:00,54,24,13,22,20,29,20,40
2015-05-28 02:00:00,26,9,10,26,7,23,12,24
2015-05-28 03:00:00,17,13,8,4,9,18,7,15
2015-05-28 04:00:00,30,9,6,9,9,23,7,11
2015-05-28 05:00:00,33,22,18,8,15,15,18,21
2015-05-28 06:00:00,49,40,35,23,25,27,24,32
2015-05-28 07:00:00,84,65,50,22,35,35,57,60
2015-05-28 08:00:00,96,83,69,35,35,45,58,73
2015-05-28 09:00:00,139,117,60,38,61,56,64,83
2015-05-28 10:00:00,75,72,54,32,58,39,48,89
2015-05-28 11:00:00,74,60,47,43,41,50,50,88
2015-05-28 12:00:00,56,56,54,30,45,44,55,91
2015-05-28 13:00:00,59,46,51,41,60,46,61,86
2015-05-28 14:00:00,52,57,63,37,91,39,62,151
2015-05-28 15:00:00,79,60,72,35,80,38,76,141
2015-05-28 16:00:00,67,69,75,44,92,46,91,203
2015-05-28 17:00:00,77,82,85,61,103,59,97,227
2015-05-28 18:00:00,116,133,139,82,140,65,117,263
2015-05-28 19:00:00,134,97,108,64,129,74,131,271
2015-05-28 20:00:00,127,113,113,56,129,99,115,222
2015-05-28 21:00:00,155,91,119,116,128,104,107,263
2015-05-28 22:00:00,188,93,137,143,138,161,103,266
2015-05-28 23:00:00,157,88,114,166,109,166,103,228
2015-05-29 00:00:00,163,70,71,96,64,134,63,132
2015-05-29 01:00:00,106,20,18,49,31,85,27,48
2015-05-29 02:00:00,69,26,26,22,25,40,20,35
2015-05-29 03:00:00,41,12,6,12,12,28,10,22
2015-05-29 04:00:00,42,13,15,18,14,30,16,17
2015-05-29 05:00:00,45,29,16,13,13,15,9,19
2015-05-29 06:00:00,54,51,33,17,18,37,24,23
2015-05-29 07:00:00,80,53,50,34,39,39,36,35
2015-05-29 08:00:00,110,80,59,35,53,44,53,62
2015-05-29 09:00:00,118,107,59,38,61,70,40,81
2015-05-29 10:00:00,81,53,53,38,37,56,40,87
2015-05-29 11:00:00,69,52,61,31,50,36,53,80
2015-05-29 12:00:00,63,44,51,27,61,47,52,86
2015-05-29 13:00:00,55,49,61,29,75,37,65,107
2015-05-29 14:00:00,79,50,59,55,80,46,73,127
2015-05-29 15:00:00,74,66,65,63,79,54,69,168
2015-05-29 16:00:00,72,83,64,56,87,52,91,205
2015-05-29 17:00:00,96,85,111,53,102,72,93,239
2015-05-29 18:00:00,119,101,118,57,124,62,130,231
2015-05-29 19:00:00,167,132,92,78,151,97,109,231
2015-05-29 20:00:00,185,135,99,92,124,105,123,164
2015-05-29 21:00:00,179,99,86,90,112,130,81,157
2015-05-29 22:00:00,239,127,103,128,129,157,68,181
2015-05-29 23:00:00,318,196,170,159,176,153,101,252
2015-05-30 00:00:00,375,170,156,222,157,203,103,235
2015-05-30 01:00:00,335,78,87,120,87,214,43,105
2015-05-30 02:00:00,163,69,52,87,64,187,25,65
2015-05-30 03:00:00,141,26,17,44,28,99,18,40
2015-05-30 04:00:00,79,16,21,22,24,59,10,35
2015-05-30 05:00:00,34,27,15,14,11,22,9,13
2015-05-30 06:00:00,36,13,11,9,13,17,6,10
2015-05-30 07:00:00,30,24,12,11,13,28,13,14
2015-05-30 08:00:00,47,30,24,17,15,38,19,19
2015-05-30 09:00:00,67,34,30,26,38,50,32,32
2015-05-30 10:00:00,90,65,45,25,61,52,42,47
2015-05-30 11:00:00,129,55,56,39,51,61,50,58
2015-05-30 12:00:00,102,63,57,46,47,73,56,71
2015-05-30 13:00:00,133,75,63,39,71,64,60,84
2015-05-30 14:00:00,133,79,60,65,61,93,76,91
2015-05-30 15:00:00,138,79,87,88,97,89,93,113
2015-05-30 16:00:00,137,105,101,75,121,97,90,134
2015-05-30 17:00:00,163,101,83,63,112,110,128,117
2015-05-30 18:00:00,185,114,104,96,124,109,112,152
2015-05-30 19:00:00,179,100,113,72,140,106,112,158
2015-05-30 20:00:00,167,103,92,79,111,107,99,142
2015-05-30 21:00:00,159,119,85,91,117,120,92,126
2015-05-30 22:00:00,272,106,90,104,123,138,80,135
2015-05-30 23:00:00,330,140,144,173,129,182,97,183
2015-05-31 00:00:00,358,137,145,193,140,225,113,166
2015-05-31 01:00:00,361,77,95,167,94,290,82,110
2015-05-31 02:00:00,222,67,58,102,50,225,45,76
2015-05-31 03:00:00,154,39,31,73,32,152,27,49
2015-05-31 04:00:00,90,18,23,28,28,56,23,27
2015-05-31 05:00:00,37,14,10,16,11,28,10,22
2015-05-31 06:00:00,20,20,7,6,9,16,5,13
2015-05-31 07:00:00,30,15,16,10,19,19,13,9
2015-05-31 08:00:00,32,29,17,12,20,19,13,13
2015-05-31 09:00:00,54,23,30,14,19,32,27,29
2015-05-31 10:00:00,72,61,35,30,31,41,42,37
2015-05-31 11:00:00,106,65,48,35,40,59,41,52
2015-05-31 12:00:00,105,66,66,32,55,70,50,65
2015-05-31 13:00:00,118,57,44,41,75,68,57,88
2015-05-31 14:00:00,91,70,67,63,103,58,71,104
2015-05-31 15:00:00,160,87,89,70,89,75,80,123
2015-05-31 16:00:00,129,82,76,85,107,76,114,126
2015-05-31 17:00:00,157,97,108,83,143,79,136,163
2015-05-31 18:00:00,194,131,121,114,128,99,145,166
2015-05-31 19:00:00,217,113,113,94,114,87,98,145
2015-05-31 20:00:00,192,93,77,90,91,100,80,124
2015-05-31 21:00:00,142,95,66,64,81,90,47,91
2015-05-31 22:00:00,132,60,61,51,77,77,36,94
2015-05-31 23:00:00,99,55,48,68,55,55,49,96
2015-06-01 00:00:00,57,19,9,20,17,23,20,36
2015-06-01 01:00:00,37,10,7,13,7,11,9,10
2015-06-01 02:00:00,29,5,1,15,3,18,4,11
2015-06-01 03:00:00,19,5,7,7,6,11,4,12
2015-06-01 04:00:00,26,10,13,14,10,14,4,11
2015-06-01 05:00:00,49,21,21,6,12,19,10,28
2015-06-01 06:00:00,48,46,35,22,28,32,17,30
2015-06-01 07:00:00,120,80,58,20,27,34,46,52
2015-06-01 08:00:00,127,99,83,47,45,44,59,74
2015-06-01 09:00:00,158,97,83,35,54,49,44,72
2015-06-01 10:00:00,117,95,73,36,70,61,57,78
2015-06-01 11:00:00,95,83,89,48,95,56,68,126
2015-06-01 12:00:00,95,75,83,59,75,64,69,135
2015-06-01 13:00:00,66,64,65,41,51,42,45,102
2015-06-01 14:00:00,66,56,52,34,51,44,64,113
2015-06-01 15:00:00,69,60,71,38,77,44,50,135
2015-06-01 16:00:00,64,57,69,42,65,39,82,139
2015-06-01 17:00:00,76,63,75,45,96,41,72,206
2015-06-01 18:00:00,82,83,110,82,119,50,111,246
2015-06-01 19:00:00,118,118,135,76,123,85,138,252
2015-06-01 20:00:00,135,80,96,79,117,71,108,213
2015-06-01 21:00:00,159,81,122,98,138,94,78,283
2015-06-01 22:00:00,152,98,118,88,126,91,92,233
2015-06-01 23:00:00,121,52,61,78,81,72,57,136
2015-06-02 00:00:00,96,39,29,33,42,37,36,62
2015-06-02 01:00:00,34,15,19,24,15,36,20,28
2015-06-02 02:00:00,26,10,7,13,11,14,13,17
2015-06-02 03:00:00,17,6,2,6,13,11,2,2
2015-06-02 04:00:00,19,17,5,11,15,16,13,12
2015-06-02 05:00:00,28,12,11,9,11,11,14,14
2015-06-02 06:00:00,52,46,33,21,30,26,26,24
2015-06-02 07:00:00,83,78,68,21,48,37,52,45
2015-06-02 08:00:00,102,115,77,42,54,50,55,65
2015-06-02 09:00:00,137,143,86,47,71,61,51,88
2015-06-02 10:00:00,109,66,61,38,63,56,50,100
2015-06-02 11:00:00,61,38,65,33,48,43,44,87
2015-06-02 12:00:00,62,52,53,27,57,41,72,94
2015-06-02 13:00:00,51,56,56,41,71,47,65,116
2015-06-02 14:00:00,53,53,69,42,69,41,67,131
2015-06-02 15:00:00,78,88,83,59,90,38,87,197
2015-06-02 16:00:00,73,82,97,52,94,51,93,196
2015-06-02 17:00:00,64,87,105,52,116,59,116,252
2015-06-02 18:00:00,124,123,154,97,150,69,124,304
2015-06-02 19:00:00,131,129,161,99,154,92,139,297
2015-06-02 20:00:00,140,106,138,100,157,102,126,293
2015-06-02 21:00:00,189,120,154,123,157,110,105,337
2015-06-02 22:00:00,190,112,138,160,126,126,91,275
2015-06-02 23:00:00,142,78,79,103,101,105,68,150
2015-06-03 00:00:00,96,39,33,41,54,69,35,77
2015-06-03 01:00:00,59,20,7,25,12,36,23,33
2015-06-03 02:00:00,33,12,14,16,9,25,13,25
2015-06-03 03:00:00,9,6,6,15,10,14,6,8
2015-06-03 04:00:00,20,5,5,7,2,18,4,7
2015-06-03 05:00:00,29,12,10,15,15,11,18,17
2015-06-03 06:00:00,48,36,25,9,33,34,25,34
2015-06-03 07:00:00,79,58,44,30,34,36,52,48
2015-06-03 08:00:00,117,77,50,37,54,37,69,62
2015-06-03 09:00:00,123,100,75,35,51,64,49,68
2015-06-03 10:00:00,86,57,44,26,59,53,43,76
2015-06-03 11:00:00,60,40,61,22,51,36,42,87
2015-06-03 12:00:00,59,39,34,28,57,29,49,93
2015-06-03 13:00:00,52,42,50,34,45,37,51,81
2015-06-03 14:00:00,63,54,52,44,67,45,67,99
2015-06-03 15:00:00,60,49,63,40,62,45,74,124
2015-06-03 16:00:00,54,69,72,38,86,33,83,164
2015-06-03 17:00:00,59,65,78,53,91,46,97,221
2015-06-03 18:00:00,91,89,129,66,115,58,134,273
2015-06-03 19:00:00,108,87,111,80,136,67,137,255
2015-06-03 20:00:00,129,92,93,91,122,88,165,236
2015-06-03 21:00:00,169,124,109,140,151,127,128,273
2015-06-03 22:00:00,155,94,115,130,160,122,118,262
2015-06-03 23:00:00,201,99,89,107,101,115,80,161
2015-06-04 00:00:00,136,59,42,51,55,82,70,104
2015-06-04 01:00:00,76,21,21,31,25,65,29,52
2015-06-04 02:00:00,49,13,8,21,8,17,9,25
2015-06-04 03:00:00,36,6,7,9,8,22,11,12
2015-06-04 04:00:00,28,8,11,8,16,18,8,9
2015-06-04 05:00:00,32,15,15,7,20,18,20,19
2015-06-04 06:00:00,57,42,29,16,21,28,15,25
2015-06-04 07:00:00,83,66,42,25,33,35,45,50
2015-06-04 08:00:00,117,88,50,21,51,43,62,48
2015-06-04 09:00:00,103,103,56,29,42,59,66,58
2015-06-04 10:00:00,69,39,39,30,53,50,38,66
2015-06-04 11:00:00,67,51,49,29,58,38,50,83
2015-06-04 12:00:00,49,51,61,33,67,46,52,94
2015-06-04 13:00:00,53,45,50,37,53,42,58,113
2015-06-04 14:00:00,57,44,47,38,71,41,75,129
2015-06-04 15:00:00,64,62,70,43,72,43,69,165
2015-06-04 16:00:00,70,69,93,42,74,33,81,180
2015-06-04 17:00:00,99,85,100,55,99,51,107,240
2015-06-04 18:00:00,105,114,129,55,166,72,151,313
2015-06-04 19:00:00,147,130,122,93,147,79,150,296
2015-06-04 20:00:00,157,94,110,95,148,122,140,200
2015-06-04 21:00:00,181,132,110,99,173,132,112,244
2015-06-04 22:00:00,203,137,139,151,136,152,97,283
2015-06-04 23:00:00,208,146,143,150,122,158,110,228
2015-06-05 00:00:00,182,85,57,94,59,137,73,174
2015-06-05 01:00:00,113,44,38,52,38,96,26,66
2015-06-05 02:00:00,66,28,9,35,28,66,17,42
2015-06-05 03:00:00,59,9,6,17,17,25,9,11
2015-06-05 04:00:00,35,9,12,13,11,30,8,15
2015-06-05 05:00:00,33,19,17,14,17,22,11,23
